campaign_id,fuzzer,subject,defect,time
375,Zeugma-1PT,Rhino,R3,0 days 00:00:02.436000
375,Zeugma-1PT,Rhino,R4,0 days 01:38:58.924000
376,Zeugma-2PT,Rhino,R0,0 days 01:45:57.362000
376,Zeugma-2PT,Rhino,R1,0 days 00:26:02.597000
376,Zeugma-2PT,Rhino,R2,0 days 01:49:38.490000
376,Zeugma-2PT,Rhino,R3,0 days 00:00:09.144000
376,Zeugma-2PT,Rhino,R4,0 days 00:53:25.292000
38,Zeugma-2PT,Nashorn,N0,0 days 02:26:04.567000
39,BeDivFuzz-Simple,Rhino,R1,0 days 00:08:22.688000
39,BeDivFuzz-Simple,Rhino,R3,0 days 00:00:17.240000
393,BeDivFuzz-Simple,Bcel,B0,0 days 00:45:36.149000
394,BeDivFuzz-Structure,Bcel,B0,0 days 01:21:30.901000
395,Zest,Bcel,B0,0 days 00:05:21.883000
396,Zeugma-Linked,Bcel,B0,0 days 00:18:35.095000
397,Zeugma,Bcel,B0,0 days 00:17:39.362000
398,Zeugma-1PT,Bcel,B0,0 days 00:50:27.842000
399,Zeugma-2PT,Bcel,B0,0 days 00:02:14.629000
40,BeDivFuzz-Structure,Rhino,R1,0 days 00:21:56.079000
40,BeDivFuzz-Structure,Rhino,R3,0 days 00:00:12.668000
400,BeDivFuzz-Simple,Closure,C1,0 days 00:22:58.917000
401,BeDivFuzz-Structure,Closure,C1,0 days 00:29:25.715000
402,RLCheck,Closure,C1,0 days 00:09:05.804000
403,Zest,Closure,C0,0 days 02:04:26.847000
403,Zest,Closure,C1,0 days 00:37:35.439000
404,Zeugma-Linked,Closure,C1,0 days 00:03:36.548000
405,Zeugma,Closure,C1,0 days 00:01:05.536000
406,Zeugma-1PT,Closure,C0,0 days 02:57:34.061000
406,Zeugma-1PT,Closure,C1,0 days 00:00:36.324000
407,Zeugma-2PT,Closure,C0,0 days 01:12:38.372000
407,Zeugma-2PT,Closure,C1,0 days 00:05:19.789000
41,RLCheck,Rhino,R3,0 days 00:00:12.288000
42,Zest,Rhino,R0,0 days 02:02:32.983000
42,Zest,Rhino,R1,0 days 01:42:03.658000
42,Zest,Rhino,R2,0 days 00:42:13.709000
42,Zest,Rhino,R3,0 days 00:00:07.816000
420,Zeugma-Linked,Nashorn,N0,0 days 00:25:34.800000
424,BeDivFuzz-Simple,Rhino,R3,0 days 00:00:12.592000
425,BeDivFuzz-Structure,Rhino,R1,0 days 00:12:15.533000
425,BeDivFuzz-Structure,Rhino,R3,0 days 00:00:18.660000
426,RLCheck,Rhino,R3,0 days 00:00:08.696000
427,Zest,Rhino,R1,0 days 00:12:18.981000
427,Zest,Rhino,R3,0 days 00:00:03.504000
428,Zeugma-Linked,Rhino,R3,0 days 00:00:03.724000
428,Zeugma-Linked,Rhino,R4,0 days 00:34:12.457000
429,Zeugma,Rhino,R0,0 days 01:30:01.253000
429,Zeugma,Rhino,R1,0 days 00:26:46.191000
429,Zeugma,Rhino,R2,0 days 00:37:12.715000
429,Zeugma,Rhino,R3,0 days 00:00:12.680000
429,Zeugma,Rhino,R4,0 days 00:58:22.770000
43,Zeugma-Linked,Rhino,R0,0 days 00:07:07.825000
43,Zeugma-Linked,Rhino,R1,0 days 01:17:57.941000
43,Zeugma-Linked,Rhino,R2,0 days 00:27:05.220000
43,Zeugma-Linked,Rhino,R3,0 days 00:00:02.380000
43,Zeugma-Linked,Rhino,R4,0 days 02:08:29.403000
430,Zeugma-1PT,Rhino,R1,0 days 00:12:58.733000
430,Zeugma-1PT,Rhino,R2,0 days 00:38:30.819000
430,Zeugma-1PT,Rhino,R3,0 days 00:00:01.664000
431,Zeugma-2PT,Rhino,R0,0 days 00:47:01.754000
431,Zeugma-2PT,Rhino,R1,0 days 00:03:04.785000
431,Zeugma-2PT,Rhino,R2,0 days 00:13:15.105000
431,Zeugma-2PT,Rhino,R3,0 days 00:00:03.992000
431,Zeugma-2PT,Rhino,R4,0 days 01:26:26.909000
44,Zeugma,Rhino,R0,0 days 00:24:39.855000
44,Zeugma,Rhino,R1,0 days 00:56:21.089000
44,Zeugma,Rhino,R2,0 days 00:37:52.608000
44,Zeugma,Rhino,R3,0 days 00:00:13.892000
44,Zeugma,Rhino,R4,0 days 01:17:55.678000
45,Zeugma-1PT,Rhino,R0,0 days 00:42:35.416000
45,Zeugma-1PT,Rhino,R2,0 days 01:15:18.621000
45,Zeugma-1PT,Rhino,R3,0 days 00:00:21.372000
45,Zeugma-1PT,Rhino,R4,0 days 02:00:00.111000
450,Zest,Bcel,B0,0 days 00:22:43.473000
451,Zeugma-Linked,Bcel,B0,0 days 00:09:22.127000
452,Zeugma,Bcel,B0,0 days 00:31:31.247000
453,Zeugma-1PT,Bcel,B0,0 days 00:33:48.758000
454,Zeugma-2PT,Bcel,B0,0 days 00:04:58.210000
455,BeDivFuzz-Simple,Closure,C1,0 days 00:05:03.666000
456,BeDivFuzz-Structure,Closure,C0,0 days 01:24:11.628000
456,BeDivFuzz-Structure,Closure,C1,0 days 00:30:33.320000
457,RLCheck,Closure,C1,0 days 00:15:41.317000
458,Zest,Closure,C0,0 days 02:46:13.403000
458,Zest,Closure,C1,0 days 00:04:26.153000
459,Zeugma-Linked,Closure,C1,0 days 00:08:32.243000
46,Zeugma-2PT,Rhino,R1,0 days 00:03:56.200000
46,Zeugma-2PT,Rhino,R3,0 days 00:00:08.440000
46,Zeugma-2PT,Rhino,R4,0 days 02:14:43.432000
460,Zeugma,Closure,C1,0 days 00:04:00.574000
461,Zeugma-1PT,Closure,C1,0 days 00:11:23.292000
462,Zeugma-2PT,Closure,C0,0 days 01:12:59.698000
462,Zeugma-2PT,Closure,C1,0 days 00:03:03.588000
475,Zeugma-Linked,Nashorn,N0,0 days 00:17:58.330000
478,Zeugma-2PT,Nashorn,N2,0 days 02:58:23.483000
479,BeDivFuzz-Simple,Rhino,R1,0 days 01:34:40.576000
479,BeDivFuzz-Simple,Rhino,R3,0 days 00:00:01.548000
480,BeDivFuzz-Structure,Rhino,R3,0 days 00:00:00.524000
481,RLCheck,Rhino,R3,0 days 00:00:07.824000
482,Zest,Rhino,R1,0 days 00:05:09.550000
482,Zest,Rhino,R3,0 days 00:00:03.072000
483,Zeugma-Linked,Rhino,R0,0 days 01:00:26.315000
483,Zeugma-Linked,Rhino,R2,0 days 00:42:07.906000
483,Zeugma-Linked,Rhino,R3,0 days 00:00:11.588000
483,Zeugma-Linked,Rhino,R4,0 days 00:12:58.529000
484,Zeugma,Rhino,R1,0 days 01:47:34.461000
484,Zeugma,Rhino,R2,0 days 00:27:41.085000
484,Zeugma,Rhino,R3,0 days 00:00:06.172000
484,Zeugma,Rhino,R4,0 days 00:22:09.041000
485,Zeugma-1PT,Rhino,R0,0 days 00:19:45.883000
485,Zeugma-1PT,Rhino,R2,0 days 00:21:59.480000
485,Zeugma-1PT,Rhino,R3,0 days 00:00:02.488000
486,Zeugma-2PT,Rhino,R1,0 days 00:48:42.023000
486,Zeugma-2PT,Rhino,R2,0 days 01:38:50.418000
486,Zeugma-2PT,Rhino,R3,0 days 00:00:00.292000
486,Zeugma-2PT,Rhino,R4,0 days 02:13:31.806000
504,BeDivFuzz-Structure,Bcel,B0,0 days 00:45:44.238000
505,Zest,Bcel,B0,0 days 00:10:44.880000
506,Zeugma-Linked,Bcel,B0,0 days 00:07:32.355000
507,Zeugma,Bcel,B0,0 days 00:06:14.379000
508,Zeugma-1PT,Bcel,B0,0 days 00:12:20.073000
509,Zeugma-2PT,Bcel,B0,0 days 00:09:15.132000
510,BeDivFuzz-Simple,Closure,C1,0 days 00:48:01.615000
511,BeDivFuzz-Structure,Closure,C0,0 days 01:17:18.006000
511,BeDivFuzz-Structure,Closure,C1,0 days 00:48:01.603000
512,RLCheck,Closure,C1,0 days 00:08:06.863000
513,Zest,Closure,C0,0 days 01:37:00.156000
513,Zest,Closure,C1,0 days 01:12:40.836000
514,Zeugma-Linked,Closure,C0,0 days 01:14:31.972000
514,Zeugma-Linked,Closure,C1,0 days 00:00:06.272000
515,Zeugma,Closure,C1,0 days 00:18:43.479000
516,Zeugma-1PT,Closure,C1,0 days 00:12:11.052000
517,Zeugma-2PT,Closure,C0,0 days 01:15:18.301000
517,Zeugma-2PT,Closure,C1,0 days 00:00:36.880000
530,Zeugma-Linked,Nashorn,N0,0 days 00:12:25.772000
531,Zeugma,Nashorn,N0,0 days 02:46:34.635000
533,Zeugma-2PT,Nashorn,N0,0 days 02:56:14.963000
534,BeDivFuzz-Simple,Rhino,R3,0 days 00:00:02.888000
535,BeDivFuzz-Structure,Rhino,R3,0 days 00:00:08.324000
536,RLCheck,Rhino,R3,0 days 00:00:07.828000
537,Zest,Rhino,R1,0 days 00:08:20.492000
537,Zest,Rhino,R3,0 days 00:00:02.684000
538,Zeugma-Linked,Rhino,R0,0 days 00:35:49.062000
538,Zeugma-Linked,Rhino,R2,0 days 00:29:35.956000
538,Zeugma-Linked,Rhino,R3,0 days 00:00:06.688000
538,Zeugma-Linked,Rhino,R4,0 days 00:50:48.516000
539,Zeugma,Rhino,R0,0 days 01:06:09.927000
539,Zeugma,Rhino,R1,0 days 01:54:55.770000
539,Zeugma,Rhino,R2,0 days 00:48:03.749000
539,Zeugma,Rhino,R3,0 days 00:00:00.332000
539,Zeugma,Rhino,R4,0 days 00:35:26.032000
540,Zeugma-1PT,Rhino,R1,0 days 00:55:17.887000
540,Zeugma-1PT,Rhino,R2,0 days 00:41:12.579000
540,Zeugma-1PT,Rhino,R3,0 days 00:00:03.364000
540,Zeugma-1PT,Rhino,R4,0 days 00:52:18.787000
541,Zeugma-2PT,Rhino,R0,0 days 01:50:19.678000
541,Zeugma-2PT,Rhino,R1,0 days 00:17:02.307000
541,Zeugma-2PT,Rhino,R3,0 days 00:00:10.416000
541,Zeugma-2PT,Rhino,R4,0 days 00:29:56.972000
559,BeDivFuzz-Structure,Bcel,B0,0 days 00:23:32.645000
560,Zest,Bcel,B0,0 days 00:22:33.873000
561,Zeugma-Linked,Bcel,B0,0 days 00:10:38.880000
562,Zeugma,Bcel,B0,0 days 00:09:11.192000
563,Zeugma-1PT,Bcel,B0,0 days 00:46:28.894000
564,Zeugma-2PT,Bcel,B0,0 days 00:45:42.202000
564,Zeugma-2PT,Bcel,B1,0 days 00:26:37.349000
565,BeDivFuzz-Simple,Closure,C1,0 days 00:16:23.229000
566,BeDivFuzz-Structure,Closure,C1,0 days 00:10:51.284000
567,RLCheck,Closure,C1,0 days 00:10:52.136000
568,Zest,Closure,C1,0 days 00:50:41.971000
569,Zeugma-Linked,Closure,C0,0 days 00:42:56.685000
569,Zeugma-Linked,Closure,C1,0 days 00:11:20.264000
570,Zeugma,Closure,C0,0 days 00:02:39.701000
570,Zeugma,Closure,C1,0 days 00:06:19.118000
571,Zeugma-1PT,Closure,C1,0 days 00:01:27.240000
572,Zeugma-2PT,Closure,C1,0 days 00:02:47.645000
585,Zeugma-Linked,Nashorn,N0,0 days 00:20:03.747000
585,Zeugma-Linked,Nashorn,N2,0 days 00:55:37.747000
586,Zeugma,Nashorn,N0,0 days 02:06:53.831000
586,Zeugma,Nashorn,N2,0 days 01:40:30.102000
588,Zeugma-2PT,Nashorn,N0,0 days 00:32:55.625000
589,BeDivFuzz-Simple,Rhino,R3,0 days 00:00:02.116000
590,BeDivFuzz-Structure,Rhino,R1,0 days 00:03:38.476000
590,BeDivFuzz-Structure,Rhino,R3,0 days 00:00:15.152000
591,RLCheck,Rhino,R3,0 days 00:00:07.780000
592,Zest,Rhino,R1,0 days 00:11:13.495000
592,Zest,Rhino,R3,0 days 00:00:14.984000
593,Zeugma-Linked,Rhino,R0,0 days 01:19:30.050000
593,Zeugma-Linked,Rhino,R3,0 days 00:00:03.396000
593,Zeugma-Linked,Rhino,R4,0 days 00:22:45.227000
594,Zeugma,Rhino,R1,0 days 01:09:35.950000
594,Zeugma,Rhino,R2,0 days 00:12:21.176000
594,Zeugma,Rhino,R3,0 days 00:00:29.548000
594,Zeugma,Rhino,R4,0 days 00:48:55.394000
595,Zeugma-1PT,Rhino,R0,0 days 00:31:44.901000
595,Zeugma-1PT,Rhino,R1,0 days 01:05:53.962000
595,Zeugma-1PT,Rhino,R2,0 days 01:39:41.116000
595,Zeugma-1PT,Rhino,R3,0 days 00:00:11.732000
595,Zeugma-1PT,Rhino,R4,0 days 01:22:07.149000
596,Zeugma-2PT,Rhino,R0,0 days 01:44:22.558000
596,Zeugma-2PT,Rhino,R1,0 days 01:22:44.808000
596,Zeugma-2PT,Rhino,R2,0 days 01:11:22.837000
596,Zeugma-2PT,Rhino,R3,0 days 00:00:01.728000
596,Zeugma-2PT,Rhino,R4,0 days 01:33:37.139000
613,BeDivFuzz-Simple,Bcel,B0,0 days 00:26:36.778000
615,Zest,Bcel,B0,0 days 00:53:21.330000
616,Zeugma-Linked,Bcel,B0,0 days 00:07:13.639000
617,Zeugma,Bcel,B0,0 days 00:07:52.856000
618,Zeugma-1PT,Bcel,B0,0 days 00:41:10.360000
619,Zeugma-2PT,Bcel,B0,0 days 00:16:38.918000
620,BeDivFuzz-Simple,Closure,C0,0 days 02:56:20.507000
620,BeDivFuzz-Simple,Closure,C1,0 days 00:07:25.611000
621,BeDivFuzz-Structure,Closure,C1,0 days 00:14:15.624000
622,RLCheck,Closure,C1,0 days 00:12:27.293000
623,Zest,Closure,C1,0 days 00:23:42.116000
624,Zeugma-Linked,Closure,C0,0 days 01:52:49.785000
624,Zeugma-Linked,Closure,C1,0 days 00:03:21.785000
625,Zeugma,Closure,C1,0 days 00:03:20.664000
626,Zeugma-1PT,Closure,C1,0 days 00:00:02.080000
627,Zeugma-2PT,Closure,C0,0 days 02:48:05.430000
627,Zeugma-2PT,Closure,C1,0 days 00:00:59.440000
64,BeDivFuzz-Structure,Bcel,B0,0 days 02:26:33.530000
640,Zeugma-Linked,Nashorn,N0,0 days 00:03:18.353000
640,Zeugma-Linked,Nashorn,N2,0 days 01:40:29.166000
644,BeDivFuzz-Simple,Rhino,R1,0 days 00:01:56.653000
644,BeDivFuzz-Simple,Rhino,R3,0 days 00:00:00.532000
645,BeDivFuzz-Structure,Rhino,R3,0 days 00:00:04.120000
646,RLCheck,Rhino,R3,0 days 00:00:08.608000
647,Zest,Rhino,R1,0 days 01:57:55.232000
647,Zest,Rhino,R2,0 days 01:54:29.580000
647,Zest,Rhino,R3,0 days 00:00:03.404000
648,Zeugma-Linked,Rhino,R0,0 days 00:18:33.637000
648,Zeugma-Linked,Rhino,R1,0 days 00:02:25.140000
648,Zeugma-Linked,Rhino,R2,0 days 00:27:15.705000
648,Zeugma-Linked,Rhino,R3,0 days 00:00:09.468000
648,Zeugma-Linked,Rhino,R4,0 days 02:10:29.958000
649,Zeugma,Rhino,R0,0 days 00:52:29.975000
649,Zeugma,Rhino,R2,0 days 00:25:37.601000
649,Zeugma,Rhino,R3,0 days 00:00:08.128000
649,Zeugma,Rhino,R4,0 days 00:40:26.951000
65,Zest,Bcel,B0,0 days 00:10:02.991000
650,Zeugma-1PT,Rhino,R1,0 days 00:01:22.564000
650,Zeugma-1PT,Rhino,R3,0 days 00:00:01.320000
650,Zeugma-1PT,Rhino,R4,0 days 00:48:51.330000
651,Zeugma-2PT,Rhino,R1,0 days 00:57:13.579000
651,Zeugma-2PT,Rhino,R2,0 days 02:10:29.018000
651,Zeugma-2PT,Rhino,R3,0 days 00:00:03.136000
651,Zeugma-2PT,Rhino,R4,0 days 01:28:45.992000
66,Zeugma-Linked,Bcel,B0,0 days 00:03:36.969000
668,BeDivFuzz-Simple,Bcel,B0,0 days 02:25:09.397000
669,BeDivFuzz-Structure,Bcel,B0,0 days 02:01:05.351000
67,Zeugma,Bcel,B0,0 days 00:47:27.436000
670,Zest,Bcel,B0,0 days 00:31:27.147000
671,Zeugma-Linked,Bcel,B0,0 days 00:06:21.928000
672,Zeugma,Bcel,B0,0 days 00:36:54.509000
673,Zeugma-1PT,Bcel,B0,0 days 00:06:15.490000
674,Zeugma-2PT,Bcel,B0,0 days 00:03:35.800000
675,BeDivFuzz-Simple,Closure,C1,0 days 00:18:40.450000
676,BeDivFuzz-Structure,Closure,C1,0 days 00:55:33.720000
677,RLCheck,Closure,C1,0 days 00:09:15.352000
678,Zest,Closure,C0,0 days 01:54:05.026000
678,Zest,Closure,C1,0 days 00:13:32.365000
679,Zeugma-Linked,Closure,C0,0 days 02:21:38.184000
679,Zeugma-Linked,Closure,C1,0 days 00:02:09.401000
68,Zeugma-1PT,Bcel,B0,0 days 00:16:06.860000
680,Zeugma,Closure,C1,0 days 00:01:28.544000
681,Zeugma-1PT,Closure,C1,0 days 00:03:37.901000
682,Zeugma-2PT,Closure,C1,0 days 00:14:02.168000
69,Zeugma-2PT,Bcel,B0,0 days 00:06:53.014000
695,Zeugma-Linked,Nashorn,N0,0 days 00:14:44.429000
695,Zeugma-Linked,Nashorn,N2,0 days 01:20:08.300000
696,Zeugma,Nashorn,N0,0 days 01:05:29.876000
699,BeDivFuzz-Simple,Rhino,R1,0 days 01:06:09.272000
699,BeDivFuzz-Simple,Rhino,R3,0 days 00:00:02.240000
70,BeDivFuzz-Simple,Closure,C1,0 days 00:16:50.512000
700,BeDivFuzz-Structure,Rhino,R3,0 days 00:00:04.940000
701,RLCheck,Rhino,R3,0 days 00:00:10.316000
702,Zest,Rhino,R1,0 days 00:02:04.817000
702,Zest,Rhino,R3,0 days 00:00:01.396000
703,Zeugma-Linked,Rhino,R0,0 days 00:55:54.225000
703,Zeugma-Linked,Rhino,R1,0 days 01:03:33.919000
703,Zeugma-Linked,Rhino,R2,0 days 01:16:27.256000
703,Zeugma-Linked,Rhino,R3,0 days 00:00:37.033000
703,Zeugma-Linked,Rhino,R4,0 days 02:32:51.577000
704,Zeugma,Rhino,R2,0 days 00:44:32.668000
704,Zeugma,Rhino,R3,0 days 00:00:15.624000
704,Zeugma,Rhino,R4,0 days 02:11:24.132000
705,Zeugma-1PT,Rhino,R1,0 days 00:38:49.030000
705,Zeugma-1PT,Rhino,R2,0 days 01:42:43.454000
705,Zeugma-1PT,Rhino,R3,0 days 00:00:19.332000
705,Zeugma-1PT,Rhino,R4,0 days 00:48:09.102000
706,Zeugma-2PT,Rhino,R0,0 days 00:50:15.125000
706,Zeugma-2PT,Rhino,R1,0 days 01:29:50.602000
706,Zeugma-2PT,Rhino,R2,0 days 00:43:30.086000
706,Zeugma-2PT,Rhino,R3,0 days 00:00:00.956000
706,Zeugma-2PT,Rhino,R4,0 days 02:09:54.035000
71,BeDivFuzz-Structure,Closure,C1,0 days 00:10:47.964000
72,RLCheck,Closure,C0,0 days 02:02:13.476000
72,RLCheck,Closure,C1,0 days 00:10:28.428000
723,BeDivFuzz-Simple,Bcel,B0,0 days 01:13:58.211000
724,BeDivFuzz-Structure,Bcel,B0,0 days 00:40:21.777000
725,Zest,Bcel,B0,0 days 00:10:53.100000
726,Zeugma-Linked,Bcel,B0,0 days 00:09:11.563000
727,Zeugma,Bcel,B0,0 days 00:16:37.449000
728,Zeugma-1PT,Bcel,B0,0 days 00:06:26.783000
729,Zeugma-2PT,Bcel,B0,0 days 00:39:53.131000
73,Zest,Closure,C1,0 days 00:22:17.388000
730,BeDivFuzz-Simple,Closure,C1,0 days 01:49:01.572000
731,BeDivFuzz-Structure,Closure,C1,0 days 00:55:27.038000
732,RLCheck,Closure,C0,0 days 01:37:20.709000
732,RLCheck,Closure,C1,0 days 00:08:18.880000
733,Zest,Closure,C1,0 days 01:19:04.021000
734,Zeugma-Linked,Closure,C1,0 days 00:04:32.720000
735,Zeugma,Closure,C0,0 days 02:40:38.178000
735,Zeugma,Closure,C1,0 days 00:00:58.476000
736,Zeugma-1PT,Closure,C1,0 days 00:01:38.308000
737,Zeugma-2PT,Closure,C0,0 days 02:53:38.374000
737,Zeugma-2PT,Closure,C1,0 days 00:03:01.060000
74,Zeugma-Linked,Closure,C0,0 days 01:50:42.952000
74,Zeugma-Linked,Closure,C1,0 days 00:14:33.273000
75,Zeugma,Closure,C1,0 days 00:10:08.491000
750,Zeugma-Linked,Nashorn,N0,0 days 00:18:40.259000
751,Zeugma,Nashorn,N0,0 days 01:58:53.551000
753,Zeugma-2PT,Nashorn,N0,0 days 01:48:52.241000
754,BeDivFuzz-Simple,Rhino,R3,0 days 00:00:07.688000
755,BeDivFuzz-Structure,Rhino,R1,0 days 01:04:43.919000
755,BeDivFuzz-Structure,Rhino,R3,0 days 00:00:04.508000
756,RLCheck,Rhino,R3,0 days 00:00:09.440000
757,Zest,Rhino,R1,0 days 00:13:06.217000
757,Zest,Rhino,R3,0 days 00:00:05.096000
758,Zeugma-Linked,Rhino,R0,0 days 00:45:32.486000
758,Zeugma-Linked,Rhino,R1,0 days 00:31:24.405000
758,Zeugma-Linked,Rhino,R2,0 days 00:34:11.181000
758,Zeugma-Linked,Rhino,R3,0 days 00:00:06.696000
758,Zeugma-Linked,Rhino,R4,0 days 00:31:16.441000
759,Zeugma,Rhino,R0,0 days 00:58:05.925000
759,Zeugma,Rhino,R1,0 days 00:39:47.234000
759,Zeugma,Rhino,R2,0 days 00:13:13.348000
759,Zeugma,Rhino,R3,0 days 00:00:21.044000
759,Zeugma,Rhino,R4,0 days 02:37:51.893000
76,Zeugma-1PT,Closure,C1,0 days 00:00:28.572000
760,Zeugma-1PT,Rhino,R0,0 days 02:35:07.567000
760,Zeugma-1PT,Rhino,R1,0 days 00:22:05.727000
760,Zeugma-1PT,Rhino,R2,0 days 01:43:36.150000
760,Zeugma-1PT,Rhino,R3,0 days 00:00:12.048000
760,Zeugma-1PT,Rhino,R4,0 days 00:48:33.164000
761,Zeugma-2PT,Rhino,R0,0 days 01:03:36.687000
761,Zeugma-2PT,Rhino,R1,0 days 00:33:10.040000
761,Zeugma-2PT,Rhino,R2,0 days 02:24:50.137000
761,Zeugma-2PT,Rhino,R3,0 days 00:00:09.992000
761,Zeugma-2PT,Rhino,R4,0 days 01:14:02.847000
77,Zeugma-2PT,Closure,C1,0 days 00:02:46.580000
778,BeDivFuzz-Simple,Bcel,B0,0 days 00:28:40.938000
779,BeDivFuzz-Structure,Bcel,B0,0 days 02:06:29.192000
780,Zest,Bcel,B0,0 days 00:56:25.753000
781,Zeugma-Linked,Bcel,B0,0 days 00:02:03.225000
782,Zeugma,Bcel,B0,0 days 00:23:38.097000
783,Zeugma-1PT,Bcel,B0,0 days 00:39:52.103000
784,Zeugma-2PT,Bcel,B0,0 days 00:09:43.103000
785,BeDivFuzz-Simple,Closure,C1,0 days 00:11:11.293000
786,BeDivFuzz-Structure,Closure,C1,0 days 00:33:57.510000
787,RLCheck,Closure,C1,0 days 00:10:02.431000
788,Zest,Closure,C1,0 days 00:37:52.842000
789,Zeugma-Linked,Closure,C1,0 days 00:04:17.558000
790,Zeugma,Closure,C1,0 days 00:02:32.920000
791,Zeugma-1PT,Closure,C0,0 days 01:36:52.896000
791,Zeugma-1PT,Closure,C1,0 days 00:14:55.185000
792,Zeugma-2PT,Closure,C1,0 days 00:08:36.523000
805,Zeugma-Linked,Nashorn,N0,0 days 00:06:18.635000
805,Zeugma-Linked,Nashorn,N2,0 days 00:42:12.930000
806,Zeugma,Nashorn,N0,0 days 01:07:55.438000
807,Zeugma-1PT,Nashorn,N0,0 days 01:01:11.041000
809,BeDivFuzz-Simple,Rhino,R1,0 days 01:21:56.940000
809,BeDivFuzz-Simple,Rhino,R3,0 days 00:00:04.496000
810,BeDivFuzz-Structure,Rhino,R1,0 days 00:32:06.882000
810,BeDivFuzz-Structure,Rhino,R3,0 days 00:00:17.184000
811,RLCheck,Rhino,R3,0 days 00:00:08.788000
812,Zest,Rhino,R1,0 days 01:15:53.407000
812,Zest,Rhino,R3,0 days 00:00:02.820000
813,Zeugma-Linked,Rhino,R0,0 days 01:08:11.717000
813,Zeugma-Linked,Rhino,R1,0 days 00:10:09.860000
813,Zeugma-Linked,Rhino,R2,0 days 01:01:27.051000
813,Zeugma-Linked,Rhino,R3,0 days 00:00:03.788000
813,Zeugma-Linked,Rhino,R4,0 days 01:40:11.809000
814,Zeugma,Rhino,R0,0 days 01:50:55.429000
814,Zeugma,Rhino,R1,0 days 02:18:04.935000
814,Zeugma,Rhino,R2,0 days 00:18:12.271000
814,Zeugma,Rhino,R3,0 days 00:00:03.800000
814,Zeugma,Rhino,R4,0 days 00:37:39.810000
815,Zeugma-1PT,Rhino,R0,0 days 01:09:43.242000
815,Zeugma-1PT,Rhino,R1,0 days 02:32:17.017000
815,Zeugma-1PT,Rhino,R2,0 days 02:13:41.922000
815,Zeugma-1PT,Rhino,R3,0 days 00:00:06.245000
815,Zeugma-1PT,Rhino,R4,0 days 02:07:52.400000
816,Zeugma-2PT,Rhino,R0,0 days 00:21:34.853000
816,Zeugma-2PT,Rhino,R2,0 days 00:30:24.817000
816,Zeugma-2PT,Rhino,R3,0 days 00:00:01.696000
816,Zeugma-2PT,Rhino,R4,0 days 02:22:48.943000
833,BeDivFuzz-Simple,Bcel,B0,0 days 01:46:18.754000
834,BeDivFuzz-Structure,Bcel,B0,0 days 02:08:41.239000
835,Zest,Bcel,B0,0 days 01:42:46.052000
836,Zeugma-Linked,Bcel,B0,0 days 00:08:52.332000
837,Zeugma,Bcel,B0,0 days 00:17:53.320000
838,Zeugma-1PT,Bcel,B0,0 days 00:27:41.590000
839,Zeugma-2PT,Bcel,B0,0 days 00:41:12.166000
840,BeDivFuzz-Simple,Closure,C1,0 days 00:00:45.481000
841,BeDivFuzz-Structure,Closure,C1,0 days 00:18:06.813000
842,RLCheck,Closure,C1,0 days 00:08:40.989000
843,Zest,Closure,C0,0 days 01:57:24.203000
843,Zest,Closure,C1,0 days 00:39:00.287000
844,Zeugma-Linked,Closure,C0,0 days 01:54:57.567000
844,Zeugma-Linked,Closure,C1,0 days 00:06:02.250000
845,Zeugma,Closure,C0,0 days 01:11:37.840000
845,Zeugma,Closure,C1,0 days 00:01:45.897000
846,Zeugma-1PT,Closure,C0,0 days 00:46:27.834000
846,Zeugma-1PT,Closure,C1,0 days 00:06:12.728000
847,Zeugma-2PT,Closure,C1,0 days 00:00:52.184000
860,Zeugma-Linked,Nashorn,N0,0 days 00:23:51.477000
860,Zeugma-Linked,Nashorn,N2,0 days 02:23:15.279000
861,Zeugma,Nashorn,N0,0 days 01:31:26.410000
863,Zeugma-2PT,Nashorn,N0,0 days 01:11:30.812000
864,BeDivFuzz-Simple,Rhino,R3,0 days 00:00:06.360000
865,BeDivFuzz-Structure,Rhino,R1,0 days 02:24:26.106000
865,BeDivFuzz-Structure,Rhino,R3,0 days 00:00:37.644000
866,RLCheck,Rhino,R3,0 days 00:00:08.748000
867,Zest,Rhino,R1,0 days 02:17:48.910000
867,Zest,Rhino,R3,0 days 00:00:04.044000
868,Zeugma-Linked,Rhino,R0,0 days 00:23:03.249000
868,Zeugma-Linked,Rhino,R1,0 days 00:15:04.038000
868,Zeugma-Linked,Rhino,R2,0 days 00:36:22.053000
868,Zeugma-Linked,Rhino,R3,0 days 00:00:07.904000
868,Zeugma-Linked,Rhino,R4,0 days 01:00:29.050000
869,Zeugma,Rhino,R0,0 days 00:34:02.312000
869,Zeugma,Rhino,R1,0 days 00:34:49.841000
869,Zeugma,Rhino,R2,0 days 00:56:01.493000
869,Zeugma,Rhino,R3,0 days 00:00:05.352000
869,Zeugma,Rhino,R4,0 days 01:56:05.855000
870,Zeugma-1PT,Rhino,R0,0 days 00:57:23.442000
870,Zeugma-1PT,Rhino,R1,0 days 00:46:25.186000
870,Zeugma-1PT,Rhino,R2,0 days 01:14:05.873000
870,Zeugma-1PT,Rhino,R3,0 days 00:00:03.672000
870,Zeugma-1PT,Rhino,R4,0 days 00:35:26.674000
871,Zeugma-2PT,Rhino,R1,0 days 01:14:43.751000
